retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.1,1000,0.901,55.973,253.336,0.919,0.163,0.756,0.935,0.189,0.746,0.941,0.218,0.723,0.946,0.241,0.705,0.7325,0.5,0.5,0.1,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g1_b0.2,1000,0.901,55.973,253.336,0.919,0.163,0.756,0.935,0.189,0.746,0.941,0.218,0.723,0.946,0.241,0.705,0.7325,1.0,1.0,0.2,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g1.5_b0.3,1000,0.901,55.973,253.336,0.919,0.163,0.756,0.935,0.189,0.746,0.941,0.218,0.723,0.946,0.241,0.705,0.7325,1.5,1.5,0.3,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_call_g2_b0.3,1000,0.916,361.31,9265.912,0.919,0.164,0.755,0.931,0.191,0.74,0.938,0.217,0.721,0.939,0.229,0.71,0.7315,2.0,2.0,0.3,all
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.75_b0.5,1000,0.923,57.412,256.004,0.755,0.076,0.679,0.812,0.088,0.7240000000000001,0.848,0.096,0.752,0.875,0.109,0.766,0.7302500000000001,0.75,0.75,0.5,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g1.5_b1,1000,0.923,57.412,256.004,0.755,0.076,0.679,0.812,0.088,0.7240000000000001,0.848,0.096,0.752,0.875,0.109,0.766,0.7302500000000001,1.5,1.5,1.0,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.1,1000,0.908,55.951,248.657,0.908,0.126,0.782,0.927,0.168,0.759,0.94,0.2,0.74,0.947,0.318,0.629,0.7274999999999999,0.25,0.25,0.1,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.2,1000,0.908,55.951,248.657,0.908,0.126,0.782,0.927,0.168,0.759,0.94,0.2,0.74,0.947,0.318,0.629,0.7274999999999999,0.5,0.5,0.2,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.3,1000,0.908,55.951,248.657,0.908,0.126,0.782,0.927,0.168,0.759,0.94,0.2,0.74,0.947,0.318,0.629,0.7274999999999999,0.75,0.75,0.3,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_call_g0.75_b0.1,1000,0.914,345.931,8550.364,0.92,0.167,0.753,0.932,0.2,0.732,0.938,0.226,0.712,0.939,0.239,0.7,0.7242500000000001,0.75,0.75,0.1,all
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_call_g1.5_b0.2,1000,0.914,345.931,8550.364,0.92,0.167,0.753,0.932,0.2,0.732,0.938,0.226,0.712,0.939,0.239,0.7,0.7242500000000001,1.5,1.5,0.2,all
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.75,1000,0.908,55.93,248.619,0.91,0.129,0.781,0.929,0.171,0.758,0.942,0.207,0.735,0.947,0.329,0.6179999999999999,0.723,2.0,2.0,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.75,1000,0.922,57.019,249.3,0.736,0.073,0.663,0.813,0.086,0.727,0.876,0.12,0.756,0.939,0.204,0.735,0.72025,1.0,1.0,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g2_b0.3,1000,0.899,55.948,252.889,0.922,0.174,0.748,0.935,0.21,0.7250000000000001,0.942,0.244,0.698,0.946,0.267,0.6789999999999999,0.7125,2.0,2.0,0.3,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.5,1000,0.906,55.899,248.513,0.918,0.134,0.784,0.929,0.179,0.75,0.943,0.224,0.719,0.948,0.352,0.596,0.71225,1.5,1.5,0.5,10
