retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.5,1000,0.903,55.856,248.31,0.921,0.157,0.764,0.933,0.201,0.732,0.944,0.242,0.702,0.948,0.396,0.5519999999999999,0.6875,2.0,2.0,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.75,1000,0.908,55.93,248.619,0.91,0.129,0.781,0.929,0.171,0.758,0.942,0.207,0.735,0.947,0.329,0.6179999999999999,0.723,2.0,2.0,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b1,1000,0.911,56.085,248.857,0.886,0.109,0.777,0.913,0.141,0.772,0.934,0.176,0.758,0.946,0.28,0.6659999999999999,0.74325,2.0,2.0,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.1,1000,0.912,56.138,254.678,0.899,0.119,0.78,0.923,0.142,0.781,0.932,0.164,0.768,0.94,0.179,0.7609999999999999,0.7725,0.25,0.25,0.1,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.2,1000,0.926,59.025,256.487,0.631,0.051,0.58,0.701,0.066,0.635,0.74,0.075,0.665,0.774,0.085,0.6890000000000001,0.64225,0.25,0.25,0.2,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.3,1000,0.901,65.646,257.482,0.276,0.022,0.254,0.315,0.027,0.288,0.345,0.033,0.31199999999999994,0.371,0.036,0.335,0.29725,0.25,0.25,0.3,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.5,1000,0.784,68.878,257.691,0.145,0.013,0.13199999999999998,0.172,0.018,0.154,0.196,0.021,0.17500000000000002,0.218,0.023,0.195,0.16399999999999998,0.25,0.25,0.5,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.75,1000,0.71,70.05,257.647,0.105,0.013,0.092,0.123,0.016,0.107,0.145,0.017,0.128,0.16,0.02,0.14,0.11675,0.25,0.25,0.75,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b1,1000,0.678,70.477,257.61,0.086,0.011,0.075,0.11,0.016,0.094,0.125,0.017,0.108,0.143,0.02,0.12299999999999998,0.09999999999999999,0.25,0.25,1.0,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.1,1000,0.901,55.973,253.336,0.919,0.163,0.756,0.935,0.189,0.746,0.941,0.218,0.723,0.946,0.241,0.705,0.7325,0.5,0.5,0.1,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.2,1000,0.912,56.138,254.678,0.899,0.119,0.78,0.923,0.142,0.781,0.932,0.164,0.768,0.94,0.179,0.7609999999999999,0.7725,0.5,0.5,0.2,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.3,1000,0.918,56.854,255.738,0.812,0.083,0.7290000000000001,0.859,0.097,0.762,0.891,0.109,0.782,0.908,0.12,0.788,0.76525,0.5,0.5,0.3,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.5,1000,0.916,62.673,257.105,0.361,0.031,0.32999999999999996,0.436,0.039,0.397,0.495,0.047,0.448,0.544,0.05,0.49400000000000005,0.41725,0.5,0.5,0.5,20
