embedding_model,condition,candidate_top_n,beta,samples,mean_answer_rank,mean_trap_rank,recall@3,violation@3,recall_delta@3,violation_delta@3,recall@5,violation@5,recall_delta@5,violation_delta@5,recall@7,violation@7,recall_delta@7,violation_delta@7,recall@9,violation@9,recall_delta@9,violation_delta@9,avg_recall,avg_violation,avg_recall_delta,avg_violation_delta,strict_recall_kept_all_k,avg_recall_kept,violation_lower_all_k,avg_violation_lower
text-embedding-3-small,target - beta*q_trap,all,0.12,1000,215.543,7106.806,0.916,0.182,-0.015000000000000013,-0.653,0.929,0.223,-0.016999999999999904,-0.66,0.933,0.243,-0.019999999999999907,-0.657,0.936,0.259,-0.017999999999999905,-0.652,0.9285000000000001,0.22675,-0.01749999999999985,-0.6555,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.13,1000,222.789,7597.685,0.916,0.18,-0.015000000000000013,-0.655,0.929,0.217,-0.016999999999999904,-0.666,0.932,0.239,-0.020999999999999908,-0.661,0.935,0.252,-0.018999999999999906,-0.659,0.928,0.222,-0.017999999999999905,-0.66025,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.14,1000,230.131,8115.813,0.916,0.173,-0.015000000000000013,-0.6619999999999999,0.927,0.21,-0.018999999999999906,-0.673,0.932,0.236,-0.020999999999999908,-0.664,0.934,0.249,-0.019999999999999907,-0.662,0.92725,0.217,-0.018749999999999933,-0.66525,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.15,1000,237.549,8660.048,0.916,0.169,-0.015000000000000013,-0.6659999999999999,0.927,0.206,-0.018999999999999906,-0.677,0.932,0.228,-0.020999999999999908,-0.672,0.934,0.243,-0.019999999999999907,-0.668,0.92725,0.2115,-0.018749999999999933,-0.67075,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.16,1000,245.071,9231.486,0.916,0.165,-0.015000000000000013,-0.6699999999999999,0.926,0.203,-0.019999999999999907,-0.6799999999999999,0.931,0.224,-0.02199999999999991,-0.676,0.934,0.238,-0.019999999999999907,-0.673,0.9267500000000001,0.2075,-0.01924999999999988,-0.67475,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.17,1000,252.751,9830.209,0.915,0.16,-0.016000000000000014,-0.6749999999999999,0.926,0.197,-0.019999999999999907,-0.6859999999999999,0.931,0.217,-0.02199999999999991,-0.683,0.934,0.237,-0.019999999999999907,-0.674,0.9265000000000001,0.20274999999999999,-0.01949999999999985,-0.6795,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.18,1000,260.584,10457.607,0.915,0.154,-0.016000000000000014,-0.6809999999999999,0.926,0.189,-0.019999999999999907,-0.694,0.931,0.211,-0.02199999999999991,-0.6890000000000001,0.933,0.228,-0.020999999999999908,-0.683,0.92625,0.19549999999999998,-0.019749999999999934,-0.68675,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.19,1000,268.588,11109.737,0.914,0.148,-0.017000000000000015,-0.6869999999999999,0.927,0.186,-0.018999999999999906,-0.6970000000000001,0.931,0.206,-0.02199999999999991,-0.6940000000000001,0.932,0.221,-0.02199999999999991,-0.6900000000000001,0.926,0.19024999999999997,-0.019999999999999907,-0.692,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.20,1000,277.016,11790.11,0.913,0.145,-0.018000000000000016,-0.69,0.926,0.18,-0.019999999999999907,-0.7030000000000001,0.931,0.202,-0.02199999999999991,-0.698,0.932,0.212,-0.02199999999999991,-0.6990000000000001,0.9255,0.18474999999999997,-0.020499999999999963,-0.6975,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.21,1000,285.522,12498.809,0.913,0.138,-0.018000000000000016,-0.697,0.926,0.175,-0.019999999999999907,-0.708,0.931,0.195,-0.02199999999999991,-0.7050000000000001,0.932,0.208,-0.02199999999999991,-0.7030000000000001,0.9255,0.179,-0.020499999999999963,-0.7032499999999999,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.22,1000,294.338,13230.759,0.913,0.135,-0.018000000000000016,-0.7,0.926,0.169,-0.019999999999999907,-0.714,0.931,0.188,-0.02199999999999991,-0.712,0.932,0.202,-0.02199999999999991,-0.7090000000000001,0.9255,0.17350000000000002,-0.020499999999999963,-0.70875,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.23,1000,303.641,13990.138,0.913,0.131,-0.018000000000000016,-0.704,0.926,0.163,-0.019999999999999907,-0.72,0.931,0.184,-0.02199999999999991,-0.716,0.933,0.194,-0.020999999999999908,-0.7170000000000001,0.9257500000000001,0.168,-0.02024999999999988,-0.7142499999999999,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.24,1000,313.183,14774.676,0.913,0.128,-0.018000000000000016,-0.707,0.926,0.158,-0.019999999999999907,-0.725,0.931,0.179,-0.02199999999999991,-0.7210000000000001,0.933,0.191,-0.020999999999999908,-0.72,0.9257500000000001,0.164,-0.02024999999999988,-0.7182499999999999,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.25,1000,323.214,15584.085,0.912,0.125,-0.019000000000000017,-0.71,0.926,0.153,-0.019999999999999907,-0.73,0.931,0.171,-0.02199999999999991,-0.729,0.931,0.187,-0.02299999999999991,-0.724,0.925,0.15900000000000003,-0.020999999999999908,-0.72325,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.26,1000,333.583,16415.945,0.912,0.123,-0.019000000000000017,-0.712,0.926,0.149,-0.019999999999999907,-0.734,0.931,0.163,-0.02199999999999991,-0.737,0.931,0.18,-0.02299999999999991,-0.7310000000000001,0.925,0.15375,-0.020999999999999908,-0.7284999999999999,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.27,1000,344.334,17270.557,0.912,0.12,-0.019000000000000017,-0.715,0.924,0.143,-0.02199999999999991,-0.74,0.931,0.16,-0.02199999999999991,-0.74,0.931,0.171,-0.02299999999999991,-0.74,0.9245000000000001,0.14850000000000002,-0.021499999999999853,-0.7337499999999999,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.28,1000,355.899,18145.675,0.908,0.118,-0.02300000000000002,-0.717,0.924,0.141,-0.02199999999999991,-0.742,0.928,0.159,-0.02499999999999991,-0.741,0.931,0.167,-0.02299999999999991,-0.744,0.9227500000000001,0.14625000000000002,-0.023249999999999882,-0.736,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.29,1000,368.224,19042.134,0.908,0.118,-0.02300000000000002,-0.717,0.922,0.136,-0.02399999999999991,-0.747,0.928,0.149,-0.02499999999999991,-0.751,0.931,0.161,-0.02299999999999991,-0.75,0.92225,0.14100000000000001,-0.023749999999999938,-0.74125,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.30,1000,381.113,19957.861,0.908,0.112,-0.02300000000000002,-0.723,0.92,0.133,-0.025999999999999912,-0.75,0.927,0.146,-0.025999999999999912,-0.754,0.931,0.158,-0.02299999999999991,-0.753,0.9215,0.13725,-0.024499999999999966,-0.745,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.00,1000,222.393,4094.351,0.925,0.232,-0.006000000000000005,-0.43700000000000006,0.935,0.283,-0.006999999999999895,-0.456,0.943,0.321,-0.010000000000000009,-0.45,0.945,0.338,-0.01200000000000001,-0.449,0.9369999999999999,0.29350000000000004,-0.008750000000000036,-0.4479999999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.01,1000,229.93,4425.972,0.925,0.22,-0.006000000000000005,-0.44900000000000007,0.935,0.274,-0.006999999999999895,-0.46499999999999997,0.942,0.308,-0.01100000000000001,-0.463,0.944,0.33,-0.013000000000000012,-0.457,0.9365,0.28300000000000003,-0.00924999999999998,-0.4584999999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.02,1000,237.5,4778.075,0.925,0.217,-0.006000000000000005,-0.45200000000000007,0.933,0.263,-0.008999999999999897,-0.476,0.942,0.298,-0.01100000000000001,-0.47300000000000003,0.945,0.323,-0.01200000000000001,-0.464,0.9362499999999999,0.27525,-0.009500000000000064,-0.46624999999999994,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.03,1000,244.887,5152.173,0.925,0.209,-0.006000000000000005,-0.4600000000000001,0.933,0.255,-0.008999999999999897,-0.484,0.941,0.29,-0.01200000000000001,-0.48100000000000004,0.945,0.308,-0.01200000000000001,-0.47900000000000004,0.9359999999999999,0.2655,-0.009750000000000036,-0.4759999999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.04,1000,252.284,5547.315,0.925,0.198,-0.006000000000000005,-0.47100000000000003,0.934,0.25,-0.007999999999999896,-0.489,0.94,0.274,-0.013000000000000012,-0.497,0.944,0.294,-0.013000000000000012,-0.49300000000000005,0.93575,0.254,-0.010000000000000009,-0.48749999999999993,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.05,1000,259.632,5963.819,0.925,0.196,-0.006000000000000005,-0.47300000000000003,0.934,0.242,-0.007999999999999896,-0.497,0.94,0.266,-0.013000000000000012,-0.505,0.943,0.283,-0.014000000000000012,-0.504,0.9355,0.24674999999999997,-0.010249999999999981,-0.49474999999999997,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.06,1000,267.119,6404.504,0.925,0.192,-0.006000000000000005,-0.47700000000000004,0.934,0.231,-0.007999999999999896,-0.508,0.94,0.26,-0.013000000000000012,-0.511,0.942,0.275,-0.015000000000000013,-0.512,0.9352499999999999,0.23950000000000002,-0.010500000000000065,-0.5019999999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.07,1000,274.544,6867.501,0.925,0.189,-0.006000000000000005,-0.48000000000000004,0.935,0.224,-0.006999999999999895,-0.515,0.941,0.249,-0.01200000000000001,-0.522,0.942,0.267,-0.015000000000000013,-0.52,0.9357500000000001,0.23225,-0.009999999999999898,-0.50925,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.08,1000,282.052,7355.957,0.924,0.186,-0.007000000000000006,-0.48300000000000004,0.935,0.217,-0.006999999999999895,-0.522,0.941,0.241,-0.01200000000000001,-0.53,0.943,0.26,-0.014000000000000012,-0.527,0.93575,0.226,-0.010000000000000009,-0.5155,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.09,1000,289.581,7867.958,0.923,0.179,-0.008000000000000007,-0.49000000000000005,0.933,0.211,-0.008999999999999897,-0.528,0.94,0.234,-0.013000000000000012,-0.537,0.943,0.253,-0.014000000000000012,-0.534,0.9347500000000001,0.21925,-0.010999999999999899,-0.5222499999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.10,1000,297.398,8405.152,0.92,0.174,-0.01100000000000001,-0.49500000000000005,0.934,0.206,-0.007999999999999896,-0.533,0.939,0.23,-0.014000000000000012,-0.541,0.942,0.243,-0.015000000000000013,-0.544,0.9337500000000001,0.21325,-0.0119999999999999,-0.5282499999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.11,1000,305.206,8966.675,0.919,0.169,-0.01200000000000001,-0.5,0.932,0.201,-0.009999999999999898,-0.538,0.938,0.22,-0.015000000000000013,-0.551,0.942,0.237,-0.015000000000000013,-0.55,0.93275,0.20675,-0.013000000000000012,-0.53475,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.12,1000,313.328,9554.878,0.919,0.166,-0.01200000000000001,-0.503,0.931,0.197,-0.010999999999999899,-0.542,0.937,0.21,-0.015999999999999903,-0.561,0.942,0.226,-0.015000000000000013,-0.561,0.93225,0.19974999999999998,-0.013499999999999956,-0.54175,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.13,1000,321.698,10170.543,0.919,0.157,-0.01200000000000001,-0.512,0.932,0.194,-0.009999999999999898,-0.5449999999999999,0.937,0.205,-0.015999999999999903,-0.5660000000000001,0.942,0.221,-0.015000000000000013,-0.5660000000000001,0.9325000000000001,0.19424999999999998,-0.013249999999999873,-0.54725,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.14,1000,330.091,10813.519,0.919,0.151,-0.01200000000000001,-0.518,0.931,0.184,-0.010999999999999899,-0.5549999999999999,0.937,0.2,-0.015999999999999903,-0.571,0.94,0.215,-0.017000000000000015,-0.5720000000000001,0.93175,0.18749999999999997,-0.014000000000000012,-0.5539999999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.15,1000,339.148,11482.808,0.919,0.147,-0.01200000000000001,-0.522,0.931,0.18,-0.010999999999999899,-0.5589999999999999,0.937,0.196,-0.015999999999999903,-0.575,0.94,0.203,-0.017000000000000015,-0.5840000000000001,0.93175,0.1815,-0.014000000000000012,-0.5599999999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.16,1000,348.328,12182.489,0.918,0.144,-0.013000000000000012,-0.525,0.931,0.176,-0.010999999999999899,-0.563,0.936,0.192,-0.016999999999999904,-0.579,0.939,0.199,-0.018000000000000016,-0.5880000000000001,0.931,0.17775000000000002,-0.01474999999999993,-0.56375,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.17,1000,357.74,12910.443,0.918,0.14,-0.013000000000000012,-0.529,0.931,0.174,-0.010999999999999899,-0.565,0.936,0.187,-0.016999999999999904,-0.5840000000000001,0.938,0.197,-0.019000000000000017,-0.5900000000000001,0.93075,0.1745,-0.015000000000000013,-0.567,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.18,1000,367.639,13670.101,0.918,0.139,-0.013000000000000012,-0.53,0.931,0.168,-0.010999999999999899,-0.571,0.936,0.184,-0.016999999999999904,-0.587,0.938,0.195,-0.019000000000000017,-0.5920000000000001,0.93075,0.1715,-0.015000000000000013,-0.57,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.19,1000,377.935,14458.929,0.919,0.132,-0.01200000000000001,-0.537,0.931,0.161,-0.010999999999999899,-0.578,0.935,0.175,-0.017999999999999905,-0.5960000000000001,0.938,0.191,-0.019000000000000017,-0.5960000000000001,0.93075,0.16475,-0.015000000000000013,-0.5767499999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.20,1000,388.626,15277.228,0.919,0.129,-0.01200000000000001,-0.54,0.931,0.159,-0.010999999999999899,-0.58,0.935,0.172,-0.017999999999999905,-0.599,0.937,0.183,-0.019999999999999907,-0.6040000000000001,0.9305000000000001,0.16075,-0.015249999999999875,-0.5807499999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.21,1000,399.765,16124.746,0.918,0.125,-0.013000000000000012,-0.544,0.931,0.15,-0.010999999999999899,-0.589,0.935,0.166,-0.017999999999999905,-0.605,0.936,0.177,-0.020999999999999908,-0.6100000000000001,0.93,0.15450000000000003,-0.01574999999999993,-0.587,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.22,1000,411.294,17002.808,0.918,0.123,-0.013000000000000012,-0.546,0.932,0.144,-0.009999999999999898,-0.595,0.934,0.164,-0.018999999999999906,-0.607,0.935,0.176,-0.02199999999999991,-0.611,0.9297500000000001,0.15175,-0.015999999999999903,-0.58975,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.23,1000,423.156,17908.209,0.915,0.121,-0.016000000000000014,-0.548,0.932,0.138,-0.009999999999999898,-0.601,0.934,0.153,-0.018999999999999906,-0.618,0.935,0.168,-0.02199999999999991,-0.619,0.929,0.14500000000000002,-0.01674999999999993,-0.5964999999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.24,1000,435.314,18840.536,0.916,0.117,-0.015000000000000013,-0.552,0.931,0.135,-0.010999999999999899,-0.604,0.933,0.147,-0.019999999999999907,-0.624,0.935,0.159,-0.02199999999999991,-0.628,0.9287500000000001,0.1395,-0.016999999999999904,-0.6019999999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.25,1000,447.666,19798.738,0.916,0.11,-0.015000000000000013,-0.559,0.931,0.13,-0.010999999999999899,-0.609,0.933,0.142,-0.019999999999999907,-0.629,0.935,0.151,-0.02199999999999991,-0.636,0.9287500000000001,0.13325,-0.016999999999999904,-0.60825,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.26,1000,460.304,20781.643,0.915,0.107,-0.016000000000000014,-0.562,0.93,0.129,-0.0119999999999999,-0.61,0.933,0.136,-0.019999999999999907,-0.635,0.934,0.148,-0.02299999999999991,-0.639,0.9280000000000002,0.13,-0.01774999999999982,-0.6114999999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.27,1000,472.764,21786.989,0.912,0.104,-0.019000000000000017,-0.5650000000000001,0.93,0.124,-0.0119999999999999,-0.615,0.932,0.134,-0.020999999999999908,-0.637,0.934,0.143,-0.02299999999999991,-0.644,0.927,0.12625,-0.018749999999999933,-0.61525,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.28,1000,485.151,22811.908,0.911,0.102,-0.020000000000000018,-0.5670000000000001,0.928,0.123,-0.013999999999999901,-0.616,0.932,0.131,-0.020999999999999908,-0.64,0.934,0.14,-0.02299999999999991,-0.647,0.92625,0.124,-0.019499999999999962,-0.6174999999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.29,1000,497.215,23856.313,0.911,0.1,-0.020000000000000018,-0.5690000000000001,0.927,0.121,-0.014999999999999902,-0.618,0.931,0.129,-0.02199999999999991,-0.642,0.933,0.134,-0.02399999999999991,-0.653,0.9255,0.121,-0.02024999999999999,-0.6204999999999999,False,False,True,True
Qwen/Qwen3-Embedding-0.6B,target - beta*q_trap,all,0.30,1000,508.971,24915.32,0.91,0.097,-0.02100000000000002,-0.5720000000000001,0.925,0.118,-0.016999999999999904,-0.621,0.931,0.125,-0.02199999999999991,-0.646,0.932,0.131,-0.02499999999999991,-0.656,0.9245,0.11775,-0.02124999999999999,-0.6237499999999999,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.00,1000,147.422,2687.732,0.93,0.276,-0.0050000000000000044,-0.4179999999999999,0.938,0.326,-0.0050000000000000044,-0.422,0.945,0.361,-0.0020000000000000018,-0.41400000000000003,0.946,0.391,-0.010000000000000009,-0.399,0.9397499999999999,0.3385,-0.005500000000000171,-0.41325,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.01,1000,156.627,2937.775,0.929,0.27,-0.006000000000000005,-0.42399999999999993,0.938,0.314,-0.0050000000000000044,-0.434,0.944,0.35,-0.0030000000000000027,-0.42500000000000004,0.946,0.378,-0.010000000000000009,-0.41200000000000003,0.9392499999999999,0.328,-0.006000000000000116,-0.42375,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.02,1000,165.796,3206.531,0.929,0.262,-0.006000000000000005,-0.43199999999999994,0.938,0.305,-0.0050000000000000044,-0.443,0.944,0.337,-0.0030000000000000027,-0.438,0.946,0.366,-0.010000000000000009,-0.42400000000000004,0.9392499999999999,0.3175,-0.006000000000000116,-0.43425,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.03,1000,174.833,3495.329,0.928,0.26,-0.007000000000000006,-0.43399999999999994,0.938,0.3,-0.0050000000000000044,-0.448,0.944,0.33,-0.0030000000000000027,-0.445,0.946,0.352,-0.010000000000000009,-0.43800000000000006,0.9390000000000001,0.3105,-0.006249999999999978,-0.44125000000000003,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.04,1000,183.855,3803.914,0.928,0.252,-0.007000000000000006,-0.44199999999999995,0.936,0.296,-0.006999999999999895,-0.452,0.944,0.32,-0.0030000000000000027,-0.455,0.946,0.345,-0.010000000000000009,-0.44500000000000006,0.9384999999999999,0.30325,-0.006750000000000145,-0.4485,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.05,1000,193.003,4133.871,0.927,0.241,-0.008000000000000007,-0.45299999999999996,0.936,0.288,-0.006999999999999895,-0.46,0.944,0.312,-0.0030000000000000027,-0.463,0.946,0.335,-0.010000000000000009,-0.455,0.93825,0.294,-0.007000000000000006,-0.45775000000000005,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.06,1000,201.998,4485.013,0.927,0.235,-0.008000000000000007,-0.45899999999999996,0.936,0.284,-0.006999999999999895,-0.464,0.944,0.306,-0.0030000000000000027,-0.46900000000000003,0.946,0.329,-0.010000000000000009,-0.461,0.93825,0.2885,-0.007000000000000006,-0.46325000000000005,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.07,1000,210.774,4860.439,0.927,0.227,-0.008000000000000007,-0.46699999999999997,0.937,0.276,-0.005999999999999894,-0.472,0.943,0.3,-0.0040000000000000036,-0.47500000000000003,0.945,0.32,-0.01100000000000001,-0.47000000000000003,0.938,0.28075,-0.00725000000000009,-0.47100000000000003,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.08,1000,219.732,5260.748,0.926,0.22,-0.009000000000000008,-0.474,0.936,0.266,-0.006999999999999895,-0.482,0.943,0.295,-0.0040000000000000036,-0.48000000000000004,0.945,0.312,-0.01100000000000001,-0.47800000000000004,0.9375,0.27325,-0.007750000000000035,-0.47850000000000004,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.09,1000,228.486,5685.692,0.927,0.214,-0.008000000000000007,-0.48,0.935,0.262,-0.007999999999999896,-0.486,0.943,0.288,-0.0040000000000000036,-0.48700000000000004,0.945,0.301,-0.01100000000000001,-0.48900000000000005,0.9375,0.26625,-0.007750000000000035,-0.48550000000000004,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.10,1000,237.312,6135.278,0.926,0.209,-0.009000000000000008,-0.485,0.934,0.25,-0.008999999999999897,-0.498,0.943,0.277,-0.0040000000000000036,-0.498,0.945,0.297,-0.01100000000000001,-0.49300000000000005,0.9369999999999999,0.25825,-0.00825000000000009,-0.49350000000000005,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.11,1000,246.082,6611.902,0.926,0.202,-0.009000000000000008,-0.49199999999999994,0.933,0.239,-0.009999999999999898,-0.509,0.941,0.267,-0.006000000000000005,-0.508,0.945,0.29,-0.01100000000000001,-0.5,0.9362499999999999,0.2495,-0.009000000000000119,-0.5022500000000001,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.12,1000,255.072,7116.981,0.926,0.193,-0.009000000000000008,-0.5009999999999999,0.932,0.231,-0.010999999999999899,-0.517,0.94,0.259,-0.007000000000000006,-0.516,0.944,0.28,-0.01200000000000001,-0.51,0.9355,0.24075000000000002,-0.009750000000000036,-0.511,False,False,True,True
