retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.75_b0.75,1000,0.922,55.624,252.483,0.901,0.085,0.8160000000000001,0.924,0.157,0.767,0.936,0.234,0.7020000000000001,0.939,0.279,0.6599999999999999,0.7362500000000001,0.75,,0.75,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1_b1,1000,0.922,55.624,252.483,0.901,0.085,0.8160000000000001,0.924,0.157,0.767,0.936,0.234,0.7020000000000001,0.939,0.279,0.6599999999999999,0.7362500000000001,1.0,,1.0,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.25_b0.3,1000,0.925,55.687,248.255,0.862,0.048,0.814,0.911,0.1,0.811,0.935,0.199,0.736,0.949,0.384,0.565,0.7314999999999999,0.25,,0.3,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.25_b0.75,1000,0.93,57.241,249.192,0.635,0.018,0.617,0.726,0.031,0.695,0.822,0.045,0.7769999999999999,0.906,0.112,0.794,0.7207499999999999,0.25,,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.25_b1,1000,0.93,57.72,249.243,0.56,0.018,0.542,0.671,0.027,0.644,0.785,0.039,0.746,0.9,0.091,0.809,0.68525,0.25,,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.25_b0.3,1000,0.963,5091.274,82436.869,0.634,0.016,0.618,0.665,0.017,0.648,0.687,0.018,0.669,0.699,0.019,0.6799999999999999,0.65375,0.25,,0.3,all
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.5_b0.5,1000,0.918,55.469,247.396,0.904,0.136,0.768,0.933,0.258,0.675,0.945,0.338,0.607,0.95,0.435,0.5149999999999999,0.6412499999999999,0.5,,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.75_b0.75,1000,0.918,55.469,247.396,0.904,0.136,0.768,0.933,0.258,0.675,0.945,0.338,0.607,0.95,0.435,0.5149999999999999,0.6412499999999999,0.75,,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1_b1,1000,0.918,55.469,247.396,0.904,0.136,0.768,0.933,0.258,0.675,0.945,0.338,0.607,0.95,0.435,0.5149999999999999,0.6412499999999999,1.0,,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.25_b0.1,1000,0.899,135.475,7692.987,0.923,0.241,0.682,0.934,0.293,0.641,0.941,0.315,0.6259999999999999,0.945,0.342,0.603,0.6379999999999999,0.25,,0.1,all
