embedding_model,condition,candidate_top_n,beta,samples,mean_answer_rank,mean_trap_rank,recall@3,violation@3,recall_delta@3,violation_delta@3,recall@5,violation@5,recall_delta@5,violation_delta@5,recall@7,violation@7,recall_delta@7,violation_delta@7,recall@9,violation@9,recall_delta@9,violation_delta@9,avg_recall,avg_violation,avg_recall_delta,avg_violation_delta,strict_recall_kept_all_k,avg_recall_kept,violation_lower_all_k,avg_violation_lower
text-embedding-3-small,target - beta*q_trap,all,0.00,323,2.2136222910216716,5.934984520123839,0.9411764705882353,0.8544891640866873,-0.01547987616099078,-0.12693498452012386,0.9690402476780186,0.8947368421052632,-0.003095975232198178,-0.09907120743034059,0.9752321981424149,0.9071207430340558,-0.003095975232198067,-0.08978328173374606,0.9814241486068112,0.9195046439628483,-0.003095975232198178,-0.07739938080495357,0.96671826625387,0.8939628482972136,-0.006191950464396134,-0.09829721362229105,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.01,323,2.238390092879257,6.396284829721362,0.9380804953560371,0.8544891640866873,-0.018575851393188958,-0.12693498452012386,0.9690402476780186,0.8947368421052632,-0.003095975232198178,-0.09907120743034059,0.978328173374613,0.9071207430340558,0.0,-0.08978328173374606,0.9814241486068112,0.9102167182662538,-0.003095975232198178,-0.08668730650154799,0.9667182662538698,0.891640866873065,-0.006191950464396356,-0.10061919504643968,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.02,323,2.2724458204334366,6.882352941176471,0.9380804953560371,0.8513931888544891,-0.018575851393188958,-0.13003095975232204,0.9690402476780186,0.8885448916408669,-0.003095975232198178,-0.10526315789473684,0.9752321981424149,0.9040247678018576,-0.003095975232198067,-0.09287925696594423,0.978328173374613,0.9071207430340558,-0.006191950464396356,-0.08978328173374606,0.9651702786377709,0.8877708978328174,-0.007739938080495223,-0.10448916408668729,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.03,323,2.318885448916409,7.458204334365325,0.9380804953560371,0.8421052631578947,-0.018575851393188958,-0.13931888544891646,0.9690402476780186,0.8885448916408669,-0.003095975232198178,-0.10526315789473684,0.9752321981424149,0.891640866873065,-0.003095975232198067,-0.10526315789473684,0.978328173374613,0.9071207430340558,-0.006191950464396356,-0.08978328173374606,0.9651702786377709,0.8823529411764706,-0.007739938080495223,-0.1099071207430341,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.04,323,2.3560371517027865,8.06501547987616,0.9380804953560371,0.8390092879256966,-0.018575851393188958,-0.14241486068111453,0.9690402476780186,0.8854489164086687,-0.003095975232198178,-0.10835913312693501,0.9752321981424149,0.891640866873065,-0.003095975232198067,-0.10526315789473684,0.978328173374613,0.8978328173374613,-0.006191950464396356,-0.09907120743034048,0.9651702786377709,0.878482972136223,-0.007739938080495223,-0.11377708978328172,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.05,323,2.390092879256966,8.755417956656347,0.9380804953560371,0.8328173374613003,-0.018575851393188958,-0.1486068111455109,0.9690402476780186,0.8792569659442725,-0.003095975232198178,-0.11455108359133126,0.9752321981424149,0.8885448916408669,-0.003095975232198067,-0.1083591331269349,0.978328173374613,0.8978328173374613,-0.006191950464396356,-0.09907120743034048,0.9651702786377709,0.8746130030959752,-0.007739938080495223,-0.11764705882352944,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.06,323,2.4210526315789473,9.541795665634675,0.9380804953560371,0.826625386996904,-0.018575851393188958,-0.15479876160990713,0.9690402476780186,0.8792569659442725,-0.003095975232198178,-0.11455108359133126,0.9752321981424149,0.8885448916408669,-0.003095975232198067,-0.1083591331269349,0.978328173374613,0.891640866873065,-0.006191950464396356,-0.10526315789473684,0.9651702786377709,0.8715170278637772,-0.007739938080495223,-0.1207430340557275,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.07,323,2.4705882352941178,10.346749226006192,0.9380804953560371,0.8235294117647058,-0.018575851393188958,-0.1578947368421053,0.9659442724458205,0.8730650154798761,-0.006191950464396245,-0.12074303405572762,0.9721362229102167,0.8792569659442725,-0.006191950464396245,-0.11764705882352933,0.978328173374613,0.8885448916408669,-0.006191950464396356,-0.1083591331269349,0.9636222910216719,0.8660990712074303,-0.009287925696594312,-0.12616099071207432,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.08,323,2.5077399380804954,11.198142414860682,0.9380804953560371,0.8204334365325078,-0.018575851393188958,-0.16099071207430338,0.9628482972136223,0.8637770897832817,-0.009287925696594423,-0.13003095975232204,0.9721362229102167,0.8761609907120743,-0.006191950464396245,-0.1207430340557275,0.978328173374613,0.8885448916408669,-0.006191950464396356,-0.1083591331269349,0.9628482972136223,0.8622291021671826,-0.010061919504643857,-0.13003095975232204,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.09,323,2.5479876160990713,12.18266253869969,0.9380804953560371,0.8204334365325078,-0.018575851393188958,-0.16099071207430338,0.9628482972136223,0.8637770897832817,-0.009287925696594423,-0.13003095975232204,0.9721362229102167,0.8730650154798761,-0.006191950464396245,-0.12383900928792568,0.978328173374613,0.8854489164086687,-0.006191950464396356,-0.11145510835913308,0.9628482972136223,0.8606811145510835,-0.010061919504643857,-0.13157894736842113,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.10,323,2.582043343653251,13.173374613003096,0.9380804953560371,0.8173374613003096,-0.018575851393188958,-0.16408668730650156,0.9628482972136223,0.8637770897832817,-0.009287925696594423,-0.13003095975232204,0.9721362229102167,0.8730650154798761,-0.006191950464396245,-0.12383900928792568,0.978328173374613,0.8854489164086687,-0.006191950464396356,-0.11145510835913308,0.9628482972136223,0.859907120743034,-0.010061919504643857,-0.13235294117647067,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.11,323,2.6439628482972135,14.263157894736842,0.9380804953560371,0.8142414860681114,-0.018575851393188958,-0.16718266253869973,0.9628482972136223,0.8575851393188855,-0.009287925696594423,-0.13622291021671828,0.9721362229102167,0.8730650154798761,-0.006191950464396245,-0.12383900928792568,0.978328173374613,0.8792569659442725,-0.006191950464396356,-0.11764705882352933,0.9628482972136223,0.8560371517027864,-0.010061919504643857,-0.13622291021671828,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.12,323,2.718266253869969,15.461300309597524,0.9411764705882353,0.8080495356037152,-0.01547987616099078,-0.17337461300309598,0.9628482972136223,0.8544891640866873,-0.009287925696594423,-0.13931888544891646,0.9721362229102167,0.8730650154798761,-0.006191950464396245,-0.12383900928792568,0.978328173374613,0.8761609907120743,-0.006191950464396356,-0.1207430340557275,0.9636222910216719,0.8529411764705882,-0.009287925696594312,-0.13931888544891646,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.13,323,2.7739938080495357,16.674922600619194,0.9411764705882353,0.8018575851393189,-0.01547987616099078,-0.17956656346749222,0.9628482972136223,0.8513931888544891,-0.009287925696594423,-0.14241486068111464,0.9721362229102167,0.8668730650154799,-0.006191950464396245,-0.13003095975232193,0.978328173374613,0.8730650154798761,-0.006191950464396356,-0.12383900928792568,0.9636222910216719,0.8482972136222909,-0.009287925696594312,-0.14396284829721373,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.14,323,2.8575851393188856,18.11455108359133,0.9380804953560371,0.7987616099071208,-0.018575851393188958,-0.1826625386996904,0.9628482972136223,0.8513931888544891,-0.009287925696594423,-0.14241486068111464,0.9721362229102167,0.8637770897832817,-0.006191950464396245,-0.1331269349845201,0.978328173374613,0.8668730650154799,-0.006191950464396356,-0.13003095975232193,0.9628482972136223,0.8452012383900929,-0.010061919504643857,-0.1470588235294118,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.15,323,2.9040247678018574,19.557275541795665,0.9380804953560371,0.7925696594427245,-0.018575851393188958,-0.18885448916408665,0.9597523219814241,0.848297213622291,-0.012383900928792602,-0.1455108359133127,0.9721362229102167,0.8606811145510835,-0.006191950464396245,-0.13622291021671828,0.9752321981424149,0.8668730650154799,-0.009287925696594423,-0.13003095975232193,0.9613003095975232,0.8421052631578947,-0.011609907120742946,-0.15015479876160998,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.16,323,3.003095975232198,21.145510835913313,0.934984520123839,0.7925696594427245,-0.021671826625387025,-0.18885448916408665,0.9597523219814241,0.848297213622291,-0.012383900928792602,-0.1455108359133127,0.9721362229102167,0.8575851393188855,-0.006191950464396245,-0.13931888544891635,0.9752321981424149,0.8637770897832817,-0.009287925696594423,-0.1331269349845201,0.9605263157894738,0.8405572755417956,-0.01238390092879238,-0.15170278637770906,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.17,323,3.1021671826625385,22.764705882352942,0.934984520123839,0.7863777089783281,-0.021671826625387025,-0.195046439628483,0.9597523219814241,0.8359133126934984,-0.012383900928792602,-0.1578947368421053,0.9721362229102167,0.8575851393188855,-0.006191950464396245,-0.13931888544891635,0.9752321981424149,0.8637770897832817,-0.009287925696594423,-0.1331269349845201,0.9605263157894738,0.8359133126934986,-0.01238390092879238,-0.1563467492260061,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.18,323,3.210526315789474,24.476780185758514,0.934984520123839,0.7863777089783281,-0.021671826625387025,-0.195046439628483,0.9597523219814241,0.8328173374613003,-0.012383900928792602,-0.1609907120743035,0.9721362229102167,0.8513931888544891,-0.006191950464396245,-0.1455108359133127,0.9752321981424149,0.8637770897832817,-0.009287925696594423,-0.1331269349845201,0.9605263157894738,0.8335913312693499,-0.01238390092879238,-0.15866873065015474,False,False,True,True
text-embedding-3-small,target - beta*q_trap,all,0.19,323,3.346749226006192,26.111455108359134,0.934984520123839,0.7863777089783281,-0.021671826625387025,-0.195046439628483,0.9597523219814241,0.8235294117647058,-0.012383900928792602,-0.1702786377708979,0.9721362229102167,0.848297213622291,-0.006191950464396245,-0.14860681114551078,0.9752321981424149,0.8606811145510835,-0.009287925696594423,-0.13622291021671828,0.9605263157894738,0.8297213622291022,-0.01238390092879238,-0.16253869969040247,False,False,True,True
