retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1_b0.1,1000,0.888,55.307,244.87,0.925,0.243,0.682,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.30924999999999997,1.0,1.0,0.1,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1_b0.2,1000,0.893,55.315,244.973,0.921,0.212,0.7090000000000001,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.31599999999999995,1.0,1.0,0.2,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1_b0.3,1000,0.9,55.316,245.058,0.921,0.183,0.738,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.3232499999999999,1.0,1.0,0.3,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1_b0.5,1000,0.907,55.328,245.201,0.918,0.138,0.78,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.33375,1.0,1.0,0.5,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1_b0.75,1000,0.91,55.389,245.317,0.916,0.11,0.806,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.34024999999999994,1.0,1.0,0.75,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1_b1,1000,0.916,55.527,245.418,0.906,0.081,0.8250000000000001,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.345,1.0,1.0,1.0,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.1,1000,0.887,55.303,244.841,0.927,0.252,0.675,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.3075,1.5,1.5,0.1,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.2,1000,0.889,55.312,244.903,0.923,0.234,0.6890000000000001,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.31099999999999994,1.5,1.5,0.2,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.3,1000,0.893,55.315,244.973,0.921,0.212,0.7090000000000001,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.31599999999999995,1.5,1.5,0.3,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.5,1000,0.901,55.316,245.084,0.921,0.173,0.748,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.32575,1.5,1.5,0.5,5
