retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a0.75_b0.2,1000,0.773,12.703,299.903,0.935,0.589,0.3460000000000001,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.21974999999999997,0.75,,0.2,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a0.75_b0.3,1000,0.786,12.699,300.064,0.932,0.539,0.393,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.23149999999999996,0.75,,0.3,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a0.75_b0.5,1000,0.825,12.686,300.385,0.925,0.447,0.47800000000000004,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.2527499999999999,0.75,,0.5,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a0.75_b0.75,1000,0.846,13.064,300.93,0.887,0.28,0.607,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.2849999999999999,0.75,,0.75,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a0.75_b1,1000,0.823,13.966,301.44,0.596,0.099,0.497,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.25749999999999995,0.75,,1.0,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a1_b0.1,1000,0.755,12.718,299.681,0.935,0.66,0.275,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.20199999999999996,1.0,,0.1,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a1_b0.2,1000,0.764,12.711,299.819,0.935,0.615,0.32000000000000006,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.21324999999999997,1.0,,0.2,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a1_b0.3,1000,0.777,12.701,299.946,0.933,0.569,0.3640000000000001,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.22424999999999998,1.0,,0.3,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a1_b0.5,1000,0.803,12.693,300.188,0.929,0.501,0.42800000000000005,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.24024999999999996,1.0,,0.5,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a1_b0.75,1000,0.844,12.678,300.496,0.923,0.415,0.508,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.26025,1.0,,0.75,5
