retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.75_b0.5,1000,0.835,12.874,304.709,0.925,0.408,0.5170000000000001,0.932,0.449,0.48300000000000004,0.936,0.471,0.4650000000000001,0.94,0.489,0.45099999999999996,0.4790000000000001,0.75,,0.5,20
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1.5_b1,1000,0.835,12.874,304.709,0.925,0.408,0.5170000000000001,0.932,0.449,0.48300000000000004,0.936,0.471,0.4650000000000001,0.94,0.489,0.45099999999999996,0.4790000000000001,1.5,,1.0,20
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1_b0.75,1000,0.843,12.739,302.071,0.923,0.375,0.548,0.931,0.433,0.49800000000000005,0.938,0.475,0.46299999999999997,0.947,0.541,0.4059999999999999,0.47874999999999995,1.0,,0.75,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.5_b0.75,1000,0.805,16.111,304.926,0.48,0.037,0.443,0.531,0.065,0.466,0.594,0.096,0.498,0.764,0.27,0.494,0.47525,0.5,,0.75,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.5_b0.3,1000,0.829,12.827,304.16,0.927,0.432,0.49500000000000005,0.932,0.475,0.4570000000000001,0.939,0.502,0.43699999999999994,0.943,0.519,0.42399999999999993,0.45325000000000004,0.5,,0.3,20
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.75_b0.5,1000,0.83,12.722,301.799,0.926,0.417,0.5090000000000001,0.932,0.467,0.465,0.941,0.499,0.44199999999999995,0.95,0.569,0.381,0.44925000000000004,0.75,,0.5,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1.5_b1,1000,0.83,12.722,301.799,0.926,0.417,0.5090000000000001,0.932,0.467,0.465,0.941,0.499,0.44199999999999995,0.95,0.569,0.381,0.44925000000000004,1.5,,1.0,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.25_b0.1,1000,0.833,33.254,6483.717,0.929,0.439,0.49000000000000005,0.937,0.483,0.45400000000000007,0.942,0.508,0.43399999999999994,0.944,0.531,0.4129999999999999,0.44775,0.25,,0.1,all
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.5_b0.2,1000,0.833,33.254,6483.717,0.929,0.439,0.49000000000000005,0.937,0.483,0.45400000000000007,0.942,0.508,0.43399999999999994,0.944,0.531,0.4129999999999999,0.44775,0.5,,0.2,all
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.75_b0.3,1000,0.833,33.254,6483.718,0.929,0.439,0.49000000000000005,0.937,0.483,0.45400000000000007,0.942,0.508,0.43399999999999994,0.944,0.531,0.4129999999999999,0.44775,0.75,,0.3,all
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.5_b0.5,1000,0.886,14056.48,71953.359,0.451,0.023,0.428,0.467,0.023,0.444,0.479,0.023,0.45599999999999996,0.486,0.025,0.46099999999999997,0.4472499999999999,0.5,,0.5,all
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.75_b0.75,1000,0.886,14056.476,71953.357,0.451,0.023,0.428,0.467,0.023,0.444,0.479,0.023,0.45599999999999996,0.486,0.025,0.46099999999999997,0.4472499999999999,0.75,,0.75,all
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a1_b1,1000,0.886,14056.48,71953.359,0.451,0.023,0.428,0.467,0.023,0.444,0.479,0.023,0.45599999999999996,0.486,0.025,0.46099999999999997,0.4472499999999999,1.0,,1.0,all
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.5_b0.75,1000,0.813,20.235,312.342,0.439,0.03,0.40900000000000003,0.477,0.037,0.44,0.51,0.046,0.464,0.526,0.052,0.47400000000000003,0.44675,0.5,,0.75,20
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a2_b0.75,1000,0.824,27.969,5534.059,0.932,0.457,0.47500000000000003,0.938,0.505,0.43299999999999994,0.943,0.534,0.4089999999999999,0.945,0.544,0.4009999999999999,0.4294999999999999,2.0,,0.75,all
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.5_b0.3,1000,0.824,12.709,301.582,0.925,0.443,0.48200000000000004,0.935,0.495,0.44000000000000006,0.944,0.521,0.42299999999999993,0.949,0.591,0.358,0.4257500000000001,0.5,,0.3,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.25_b0.5,1000,0.771,16.816,305.129,0.39,0.03,0.36,0.455,0.042,0.41300000000000003,0.518,0.061,0.457,0.708,0.242,0.46599999999999997,0.424,0.25,,0.5,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.5_b1,1000,0.771,16.816,305.129,0.39,0.03,0.36,0.455,0.042,0.41300000000000003,0.518,0.061,0.457,0.708,0.242,0.46599999999999997,0.424,0.5,,1.0,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1_b0.5,1000,0.813,12.794,303.345,0.929,0.483,0.44600000000000006,0.939,0.517,0.42199999999999993,0.942,0.543,0.3989999999999999,0.946,0.564,0.382,0.41225,1.0,,0.5,20
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1.5_b0.75,1000,0.813,12.794,303.345,0.929,0.483,0.44600000000000006,0.939,0.517,0.42199999999999993,0.942,0.543,0.3989999999999999,0.946,0.564,0.382,0.41225,1.5,,0.75,20
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a2_b1,1000,0.813,12.794,303.345,0.929,0.483,0.44600000000000006,0.939,0.517,0.42199999999999993,0.942,0.543,0.3989999999999999,0.946,0.564,0.382,0.41225,2.0,,1.0,20
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a1.5_b0.5,1000,0.817,22.066,4179.473,0.933,0.484,0.44900000000000007,0.939,0.53,0.4089999999999999,0.945,0.555,0.3899999999999999,0.948,0.571,0.377,0.40624999999999994,1.5,,0.5,all
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1_b0.5,1000,0.807,12.697,301.263,0.93,0.488,0.44200000000000006,0.94,0.526,0.4139999999999999,0.943,0.565,0.378,0.951,0.627,0.32399999999999995,0.38949999999999996,1.0,,0.5,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1.5_b0.75,1000,0.807,12.697,301.263,0.93,0.488,0.44200000000000006,0.94,0.526,0.4139999999999999,0.943,0.565,0.378,0.951,0.627,0.32399999999999995,0.38949999999999996,1.5,,0.75,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a2_b1,1000,0.807,12.697,301.263,0.93,0.488,0.44200000000000006,0.94,0.526,0.4139999999999999,0.943,0.565,0.378,0.951,0.627,0.32399999999999995,0.38949999999999996,2.0,,1.0,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a1_b0.3,1000,0.81,18.944,3300.649,0.931,0.501,0.43000000000000005,0.943,0.549,0.3939999999999999,0.944,0.579,0.365,0.949,0.598,0.351,0.385,1.0,,0.3,all
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.25_b0.5,1000,0.776,21.865,312.81,0.344,0.018,0.32599999999999996,0.388,0.023,0.365,0.422,0.031,0.391,0.449,0.036,0.41300000000000003,0.37374999999999997,0.25,,0.5,20
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.5_b1,1000,0.776,21.865,312.81,0.344,0.018,0.32599999999999996,0.388,0.023,0.365,0.422,0.031,0.391,0.449,0.036,0.41300000000000003,0.37374999999999997,0.5,,1.0,20
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.25_b0.1,1000,0.795,12.779,302.505,0.93,0.52,0.41000000000000003,0.942,0.568,0.374,0.945,0.594,0.351,0.948,0.619,0.32899999999999996,0.366,0.25,,0.1,20
