retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g1.5_b1,1000,0.921,14.132,310.738,0.804,0.086,0.7180000000000001,0.849,0.101,0.748,0.881,0.116,0.765,0.899,0.124,0.775,0.7515000000000001,1.5,1.5,1.0,20
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.3,1000,0.914,13.303,303.974,0.863,0.105,0.758,0.91,0.13,0.78,0.929,0.163,0.766,0.946,0.251,0.695,0.74975,0.5,0.5,0.3,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.5,1000,0.917,13.543,304.109,0.826,0.092,0.734,0.888,0.116,0.772,0.918,0.141,0.777,0.945,0.229,0.716,0.7497499999999999,0.75,0.75,0.5,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b1,1000,0.917,13.543,304.109,0.826,0.092,0.734,0.888,0.116,0.772,0.918,0.141,0.777,0.945,0.229,0.716,0.7497499999999999,1.5,1.5,1.0,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_call_g0.75_b0.2,1000,0.932,369.028,13125.879,0.916,0.147,0.769,0.93,0.181,0.7490000000000001,0.936,0.199,0.7370000000000001,0.941,0.213,0.728,0.7457500000000001,0.75,0.75,0.2,all
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g1.5_b0.5,1000,0.917,13.144,308.825,0.915,0.147,0.768,0.927,0.173,0.754,0.934,0.199,0.7350000000000001,0.941,0.222,0.719,0.744,1.5,1.5,0.5,20
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_call_g2_b0.5,1000,0.931,353.05,11974.957,0.917,0.149,0.768,0.93,0.186,0.744,0.936,0.207,0.7290000000000001,0.941,0.219,0.722,0.74075,2.0,2.0,0.5,all
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.5,1000,0.911,13.132,303.778,0.897,0.127,0.77,0.919,0.152,0.767,0.935,0.189,0.746,0.946,0.28,0.6659999999999999,0.73725,1.0,1.0,0.5,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.75,1000,0.911,13.132,303.778,0.897,0.127,0.77,0.919,0.152,0.767,0.935,0.189,0.746,0.946,0.28,0.6659999999999999,0.73725,1.5,1.5,0.75,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b1,1000,0.911,13.132,303.778,0.897,0.127,0.77,0.919,0.152,0.767,0.935,0.189,0.746,0.946,0.28,0.6659999999999999,0.73725,2.0,2.0,1.0,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g1_b0.3,1000,0.914,13.12,308.598,0.916,0.151,0.765,0.927,0.186,0.7410000000000001,0.937,0.214,0.7230000000000001,0.941,0.231,0.71,0.73475,1.0,1.0,0.3,20
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_call_g1_b0.75,1000,0.954,1983.304,68169.486,0.761,0.055,0.706,0.792,0.061,0.7310000000000001,0.808,0.063,0.7450000000000001,0.82,0.064,0.756,0.7345000000000002,1.0,1.0,0.75,all
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.75,1000,0.92,13.931,304.247,0.764,0.08,0.684,0.835,0.099,0.736,0.896,0.125,0.771,0.941,0.204,0.737,0.732,1.0,1.0,0.75,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.75_b0.2,1000,0.912,13.106,308.314,0.917,0.161,0.756,0.93,0.203,0.7270000000000001,0.938,0.225,0.713,0.943,0.251,0.692,0.722,0.75,0.75,0.2,20
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.2,1000,0.923,14.171,304.326,0.737,0.072,0.665,0.798,0.091,0.7070000000000001,0.875,0.12,0.755,0.941,0.188,0.7529999999999999,0.72,0.25,0.25,0.2,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_call_g0.5_b0.1,1000,0.926,311.459,9053.925,0.918,0.174,0.744,0.932,0.206,0.7260000000000001,0.939,0.225,0.714,0.941,0.248,0.693,0.7192500000000001,0.5,0.5,0.1,all
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_call_g1_b0.2,1000,0.926,311.459,9053.925,0.918,0.174,0.744,0.932,0.206,0.7260000000000001,0.939,0.225,0.714,0.941,0.248,0.693,0.7192500000000001,1.0,1.0,0.2,all
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_call_g1.5_b0.3,1000,0.926,311.459,9053.924,0.918,0.174,0.744,0.932,0.206,0.7260000000000001,0.939,0.225,0.714,0.941,0.248,0.693,0.7192500000000001,1.5,1.5,0.3,all
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g2_b0.5,1000,0.912,13.104,308.162,0.918,0.164,0.754,0.93,0.207,0.7230000000000001,0.938,0.231,0.707,0.944,0.258,0.6859999999999999,0.7175,2.0,2.0,0.5,20
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.1,1000,0.909,13.043,303.55,0.909,0.145,0.764,0.926,0.174,0.752,0.939,0.219,0.72,0.945,0.328,0.617,0.7132499999999999,0.25,0.25,0.1,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.2,1000,0.909,13.043,303.55,0.909,0.145,0.764,0.926,0.174,0.752,0.939,0.219,0.72,0.945,0.328,0.617,0.7132499999999999,0.5,0.5,0.2,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.3,1000,0.909,13.043,303.55,0.909,0.145,0.764,0.926,0.174,0.752,0.939,0.219,0.72,0.945,0.328,0.617,0.7132499999999999,0.75,0.75,0.3,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.75,1000,0.909,13.028,303.493,0.91,0.147,0.763,0.927,0.181,0.746,0.939,0.229,0.71,0.945,0.338,0.607,0.7064999999999999,2.0,2.0,0.75,10
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g1_b0.75,1000,0.924,14.944,311.08,0.724,0.073,0.651,0.784,0.087,0.6970000000000001,0.817,0.099,0.718,0.849,0.111,0.738,0.701,1.0,1.0,0.75,20
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.1,1000,0.908,13.087,307.707,0.92,0.18,0.74,0.932,0.224,0.7080000000000001,0.94,0.253,0.6869999999999999,0.945,0.286,0.659,0.6984999999999999,0.5,0.5,0.1,20
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g1_b0.2,1000,0.908,13.087,307.707,0.92,0.18,0.74,0.932,0.224,0.7080000000000001,0.94,0.253,0.6869999999999999,0.945,0.286,0.659,0.6984999999999999,1.0,1.0,0.2,20
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g1.5_b0.3,1000,0.908,13.087,307.707,0.92,0.18,0.74,0.932,0.224,0.7080000000000001,0.94,0.253,0.6869999999999999,0.945,0.286,0.659,0.6984999999999999,1.5,1.5,0.3,20
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_call_g2_b0.3,1000,0.924,274.459,6845.302,0.922,0.193,0.7290000000000001,0.933,0.232,0.7010000000000001,0.938,0.258,0.6799999999999999,0.941,0.275,0.6659999999999999,0.6940000000000001,2.0,2.0,0.3,all
qwen3-embedding-4b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.5,1000,0.909,13.004,303.384,0.915,0.152,0.763,0.929,0.197,0.732,0.938,0.25,0.688,0.946,0.355,0.591,0.6935,1.5,1.5,0.5,10
